Pos;Participant;Points;Number;Sonoma Raceway_Race 1_Points;Sonoma Raceway_Race 1_PolePoints;Sonoma Raceway_Race 1_FastestLapPoints;Sonoma Raceway_Race 1_Extra 1;Sonoma Raceway_Race 1_Extra 2;Sonoma Raceway_Race 1_TotalExtraPoints;Sonoma Raceway_Race 1_Status;Sonoma Raceway_Race 1_ExtraParticipationPoints;Sonoma Raceway_Race 1_ExtraParticipationPointsAreInvalid;Sonoma Raceway_Race 1_ExtraNotStartedPoints;Sonoma Raceway_Race 1_ExtraNotStartedPointsAreInvalid;Sonoma Raceway_Race 1_ExtraNotClassifiedPoints;Sonoma Raceway_Race 1_ExtraNotClassifiedPointsAreInvalid;Sonoma Raceway_Race 2_Points;Sonoma Raceway_Race 2_PolePoints;Sonoma Raceway_Race 2_FastestLapPoints;Sonoma Raceway_Race 2_Extra 1;Sonoma Raceway_Race 2_Extra 2;Sonoma Raceway_Race 2_TotalExtraPoints;Sonoma Raceway_Race 2_Status;Sonoma Raceway_Race 2_ExtraParticipationPoints;Sonoma Raceway_Race 2_ExtraParticipationPointsAreInvalid;Sonoma Raceway_Race 2_ExtraNotStartedPoints;Sonoma Raceway_Race 2_ExtraNotStartedPointsAreInvalid;Sonoma Raceway_Race 2_ExtraNotClassifiedPoints;Sonoma Raceway_Race 2_ExtraNotClassifiedPointsAreInvalid;COTA_Race 1_Points;COTA_Race 1_PolePoints;COTA_Race 1_FastestLapPoints;COTA_Race 1_Extra 1;COTA_Race 1_Extra 2;COTA_Race 1_TotalExtraPoints;COTA_Race 1_Status;COTA_Race 1_ExtraParticipationPoints;COTA_Race 1_ExtraParticipationPointsAreInvalid;COTA_Race 1_ExtraNotStartedPoints;COTA_Race 1_ExtraNotStartedPointsAreInvalid;COTA_Race 1_ExtraNotClassifiedPoints;COTA_Race 1_ExtraNotClassifiedPointsAreInvalid;COTA_Race 2_Points;COTA_Race 2_PolePoints;COTA_Race 2_FastestLapPoints;COTA_Race 2_Extra 1;COTA_Race 2_Extra 2;COTA_Race 2_TotalExtraPoints;COTA_Race 2_Status;COTA_Race 2_ExtraParticipationPoints;COTA_Race 2_ExtraParticipationPointsAreInvalid;COTA_Race 2_ExtraNotStartedPoints;COTA_Race 2_ExtraNotStartedPointsAreInvalid;COTA_Race 2_ExtraNotClassifiedPoints;COTA_Race 2_ExtraNotClassifiedPointsAreInvalid;Sebring_Race 1_Points;Sebring_Race 1_PolePoints;Sebring_Race 1_FastestLapPoints;Sebring_Race 1_Extra 1;Sebring_Race 1_Extra 2;Sebring_Race 1_TotalExtraPoints;Sebring_Race 1_Status;Sebring_Race 1_ExtraParticipationPoints;Sebring_Race 1_ExtraParticipationPointsAreInvalid;Sebring_Race 1_ExtraNotStartedPoints;Sebring_Race 1_ExtraNotStartedPointsAreInvalid;Sebring_Race 1_ExtraNotClassifiedPoints;Sebring_Race 1_ExtraNotClassifiedPointsAreInvalid;Sebring_Race 2_Points;Sebring_Race 2_PolePoints;Sebring_Race 2_FastestLapPoints;Sebring_Race 2_Extra 1;Sebring_Race 2_Extra 2;Sebring_Race 2_TotalExtraPoints;Sebring_Race 2_Status;Sebring_Race 2_ExtraParticipationPoints;Sebring_Race 2_ExtraParticipationPointsAreInvalid;Sebring_Race 2_ExtraNotStartedPoints;Sebring_Race 2_ExtraNotStartedPointsAreInvalid;Sebring_Race 2_ExtraNotClassifiedPoints;Sebring_Race 2_ExtraNotClassifiedPointsAreInvalid;VIR_Race 1_Points;VIR_Race 1_PolePoints;VIR_Race 1_FastestLapPoints;VIR_Race 1_Extra 1;VIR_Race 1_Extra 2;VIR_Race 1_TotalExtraPoints;VIR_Race 1_Status;VIR_Race 1_ExtraParticipationPoints;VIR_Race 1_ExtraParticipationPointsAreInvalid;VIR_Race 1_ExtraNotStartedPoints;VIR_Race 1_ExtraNotStartedPointsAreInvalid;VIR_Race 1_ExtraNotClassifiedPoints;VIR_Race 1_ExtraNotClassifiedPointsAreInvalid;VIR_Race 2_Points;VIR_Race 2_PolePoints;VIR_Race 2_FastestLapPoints;VIR_Race 2_Extra 1;VIR_Race 2_Extra 2;VIR_Race 2_TotalExtraPoints;VIR_Race 2_Status;VIR_Race 2_ExtraParticipationPoints;VIR_Race 2_ExtraParticipationPointsAreInvalid;VIR_Race 2_ExtraNotStartedPoints;VIR_Race 2_ExtraNotStartedPointsAreInvalid;VIR_Race 2_ExtraNotClassifiedPoints;VIR_Race 2_ExtraNotClassifiedPointsAreInvalid;Road America_Race 1_Points;Road America_Race 1_PolePoints;Road America_Race 1_FastestLapPoints;Road America_Race 1_Extra 1;Road America_Race 1_Extra 2;Road America_Race 1_TotalExtraPoints;Road America_Race 1_Status;Road America_Race 1_ExtraParticipationPoints;Road America_Race 1_ExtraParticipationPointsAreInvalid;Road America_Race 1_ExtraNotStartedPoints;Road America_Race 1_ExtraNotStartedPointsAreInvalid;Road America_Race 1_ExtraNotClassifiedPoints;Road America_Race 1_ExtraNotClassifiedPointsAreInvalid;Road America_Race 2_Points;Road America_Race 2_PolePoints;Road America_Race 2_FastestLapPoints;Road America_Race 2_Extra 1;Road America_Race 2_Extra 2;Road America_Race 2_TotalExtraPoints;Road America_Race 2_Status;Road America_Race 2_ExtraParticipationPoints;Road America_Race 2_ExtraParticipationPointsAreInvalid;Road America_Race 2_ExtraNotStartedPoints;Road America_Race 2_ExtraNotStartedPointsAreInvalid;Road America_Race 2_ExtraNotClassifiedPoints;Road America_Race 2_ExtraNotClassifiedPointsAreInvalid;Barber_Race 1_Points;Barber_Race 1_PolePoints;Barber_Race 1_FastestLapPoints;Barber_Race 1_Extra 1;Barber_Race 1_Extra 2;Barber_Race 1_TotalExtraPoints;Barber_Race 1_Status;Barber_Race 1_ExtraParticipationPoints;Barber_Race 1_ExtraParticipationPointsAreInvalid;Barber_Race 1_ExtraNotStartedPoints;Barber_Race 1_ExtraNotStartedPointsAreInvalid;Barber_Race 1_ExtraNotClassifiedPoints;Barber_Race 1_ExtraNotClassifiedPointsAreInvalid;Barber_Race 2_Points;Barber_Race 2_PolePoints;Barber_Race 2_FastestLapPoints;Barber_Race 2_Extra 1;Barber_Race 2_Extra 2;Barber_Race 2_TotalExtraPoints;Barber_Race 2_Status;Barber_Race 2_ExtraParticipationPoints;Barber_Race 2_ExtraParticipationPointsAreInvalid;Barber_Race 2_ExtraNotStartedPoints;Barber_Race 2_ExtraNotStartedPointsAreInvalid;Barber_Race 2_ExtraNotClassifiedPoints;Barber_Race 2_ExtraNotClassifiedPointsAreInvalid;Indy_Race 1_Points;Indy_Race 1_PolePoints;Indy_Race 1_FastestLapPoints;Indy_Race 1_Extra 1;Indy_Race 1_Extra 2;Indy_Race 1_TotalExtraPoints;Indy_Race 1_Status;Indy_Race 1_ExtraParticipationPoints;Indy_Race 1_ExtraParticipationPointsAreInvalid;Indy_Race 1_ExtraNotStartedPoints;Indy_Race 1_ExtraNotStartedPointsAreInvalid;Indy_Race 1_ExtraNotClassifiedPoints;Indy_Race 1_ExtraNotClassifiedPointsAreInvalid;Indy_Race 2_Points;Indy_Race 2_PolePoints;Indy_Race 2_FastestLapPoints;Indy_Race 2_Extra 1;Indy_Race 2_Extra 2;Indy_Race 2_TotalExtraPoints;Indy_Race 2_Status;Indy_Race 2_ExtraParticipationPoints;Indy_Race 2_ExtraParticipationPointsAreInvalid;Indy_Race 2_ExtraNotStartedPoints;Indy_Race 2_ExtraNotStartedPointsAreInvalid;Indy_Race 2_ExtraNotClassifiedPoints;Indy_Race 2_ExtraNotClassifiedPointsAreInvalid;
1;Jaxon Bell;61;7;;0;0;0;0;0;;0;0;0;0;0;0;18;0;0;0;0;0;;0;0;0;0;0;0;18;0;0;0;0;0;;0;0;0;0;0;0;25;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
2;Westin Workman;59;13;18;0;0;0;0;0;;0;0;0;0;0;0;15;0;0;0;0;0;;0;0;0;0;0;0;8;0;0;0;0;0;;0;0;0;0;0;0;18;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
3;Lucas Weisenberg;54;46;25;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;25;0;0;0;0;0;;0;0;0;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
4;Spike Kohlbecker;41;55;15;0;0;0;0;0;;0;0;0;0;0;0;6;0;0;0;0;0;;0;0;0;0;0;0;12;0;0;0;0;0;;0;0;0;0;0;0;8;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
5;John Dean;40;16;10;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;15;0;0;0;0;0;;0;0;0;0;0;0;15;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
6;Will Robusto;37;2;12;0;0;0;0;0;;0;0;0;0;0;0;25;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
7;Ethan Goulart;28;72;;0;0;0;0;0;;0;0;0;0;0;0;12;0;0;0;0;0;;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;0;6;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
8;Christian Weir;16;71;4;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
9;Ford Koch;13;21;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;12;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
10;Casey Mashore;10;50;;0;0;0;0;0;;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
11;Ayden Kirk;9;47;;0;0;0;0;0;;0;0;0;0;0;0;8;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
12;Max Schweid;8;98;8;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
13;Ethan Ayars;6;78;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;6;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
14;Zach Hollingshead;6;88;6;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
15;Jenson Sofronas;6;41;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
16;Jackson Tovo;6;31;2;0;0;0;0;0;;0;0;0;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
17;Alex Garcia;2;14;;0;0;0;0;0;;0;0;0;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
18;Livio Galanti;2;89;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
19;Ethan Tovo;0;113;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
20;Brett Kowalski;0;15;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
21;Beltre Curtis;0;5;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
22;Patrick Brunson;0;93;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
23;Jason Kos;0;3;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
24;Miles Hewitt;0;17;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
25;Karl Forman;0;03;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
26;Shea Holbrook;0;67;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
27;Mike Lamarra;0;73;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
28;Farran Davis;0;11;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
29;Andrew Gilleland;0;86;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
30;Massimo Sunseri;0;51;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
31;Paityn Feyen;0;80;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
32;Jeff Curry;0;57;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
33;Tom Rudnai;0;8;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
34;John Lennon;0;12;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
35;Rutledge Wood;0;18;/;0;0;0;0;0;/;0;0;0;0;0;0;/;0;0;0;0;0;/;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;
